B1_raw,B2_raw,B3_raw,B4_raw,B5_raw,B6_raw,B7_raw,B8_raw,B9_raw,B10_raw,B11_raw,B1_rad,B2_rad,B3_rad,B4_rad,B5_rad,B6_rad,B7_rad,B8_rad,B9_rad,B10_rad,B11_rad,B1_toa,B2_toa,B3_toa,B4_toa,B5_toa,B6_toa,B7_toa,B8_toa,B9_toa,B10_toa,B11_toa,DateTimeStamp
9821,8831,7852,7183,8613,7512,6197,7614,5021,26862,24267,60.310585021972656,49.07303237915039,33.669410705566406,21.730558395385742,22.009029388427734,3.805318593978882,0.6112001538276672,29.451231002807617,0.049844834953546524,9.07728099822998,8.210031509399414,0.1278209686279297,0.10157272219657898,0.07561613619327545,0.05787868797779083,0.09579280763864517,0.06660158932209015,0.031736500561237335,0.06930594891309738,0.0005567754851654172,296.2999267578125,293.87896728515625,2019-09-29
9085,8165,7335,6588,10032,7296,5952,7070,5042,26210,24158,51.19560623168945,40.61111068725586,27.61148452758789,15.834803581237793,30.70600700378418,3.4840505123138428,0.4869483411312103,23.36004638671875,0.10006166994571686,8.859382629394531,8.173604011535645,0.10982328653335571,0.08508952707052231,0.06277536600828171,0.042692624032497406,0.13528293371200562,0.06172686815261841,0.025594064965844154,0.055650968104600906,0.0011291448026895523,294.71221923828125,293.56494140625,2020-10-01
8521,7773,6882,6622,6733,6809,6247,6706,5075,19709,18806,45.46914291381836,36.6695556640625,22.927885055541992,16.667848587036133,10.896580696105957,2.8289337158203125,0.6572287678718567,19.83704948425293,0.1841772049665451,6.686748027801514,6.384965419769287,0.1241312026977539,0.09776081144809723,0.06634902209043503,0.05718284472823143,0.06109609827399254,0.0637754425406456,0.043962396681308746,0.060144226998090744,0.002644082996994257,277.46881103515625,277.0882873535156,2015-02-06
9628,8807,7904,7596,8704,8664,7358,7972,5209,20763,19700,58.744503021240234,49.485782623291016,34.78068923950195,26.22075653076172,22.893171310424805,5.6313276290893555,1.2216192483901978,33.96916961669922,0.5048397779464722,7.038994789123535,6.683740139007568,0.12582476437091827,0.10350365191698074,0.07895313948392868,0.07057932019233704,0.10070331394672394,0.09961580485105515,0.06410863995552063,0.08080190420150757,0.00568222813308239,280.4664001464844,280.00262451171875,2017-03-15
8240,7553,6789,6389,7897,6809,5905,6502,5031,21266,20120,41.94471740722656,33.845481872558594,21.85369300842285,14.306382179260254,18.262357711791992,2.835848808288574,0.4782211482524872,17.508893966674805,0.07632467895746231,7.20709753036499,6.824104309082031,0.13102884590625763,0.10324587672948837,0.072348952293396,0.05617254599928856,0.11715758591890335,0.07315777242183685,0.03659909963607788,0.06074238196015358,0.0012536629801616073,281.8658447265625,281.3468322753906,2016-12-09
8210,7527,6743,6436,7449,6995,6201,6590,5034,22123,20769,41.62300109863281,33.55811309814453,21.32683753967285,14.8157958984375,15.463445663452148,3.1328182220458984,0.6356532573699951,18.564777374267578,0.08373226225376129,7.493506908416748,7.040999889373779,0.13240505754947662,0.10423288494348526,0.07189470529556274,0.05923166498541832,0.10101556777954102,0.08228912204504013,0.04953845962882042,0.06558381021022797,0.0014024128904566169,284.2067565917969,283.394287109375,2013-12-17
10289,9404,8791,8132,11559,9530,7808,8404,5029,26711,24363,65.35903930664062,55.73143005371094,44.2121696472168,30.799467086791992,39.47077941894531,6.77974796295166,1.4163914918899536,37.88235855102539,0.06825562566518784,9.026816368103027,8.242115020751953,0.1182541698217392,0.0984668880701065,0.0847611203789711,0.07002685964107513,0.14664947986602783,0.10128405690193176,0.06278269737958908,0.07610837370157242,0.0006483923643827438,295.9341735839844,294.15496826171875,2017-05-02
9083,8323,7516,7177,7336,8020,7018,7316,5059,23145,21720,52.18257141113281,43.489620208740234,30.346412658691406,22.138307571411133,14.539048194885254,4.6744065284729,1.0527805089950562,26.656936645507812,0.14360101521015167,7.83505916595459,7.358824253082275,0.12106429040431976,0.09852966666221619,0.07460145652294159,0.06454983353614807,0.06926430761814117,0.08954547345638275,0.05983534827828407,0.06867129355669022,0.0017493924824520946,286.9311218261719,286.3329162597656,2018-03-02
8538,7803,7027,6605,8036,7296,6182,6778,5043,23266,21803,45.6163444519043,37.00319290161133,24.660972595214844,16.465824127197266,19.06010627746582,3.584865093231201,0.6219840049743652,20.640913009643555,0.10561510920524597,7.875497341156006,7.386562824249268,0.13444139063358307,0.1065119281411171,0.07702450454235077,0.060988813638687134,0.11536575853824615,0.08724630624055862,0.04491512477397919,0.06756268441677094,0.0016339607536792755,287.24908447265625,286.5860900878906,2017-11-26
8544,7809,7018,6611,7948,6938,6022,6783,5041,23213,21766,45.693687438964844,37.08240509033203,24.551477432250977,16.52737808227539,18.50764274597168,3.0259196758270264,0.5377871990203857,20.698951721191406,0.10070791095495224,7.857784748077393,7.374197483062744,0.1300814300775528,0.10310348123311996,0.07407006621360779,0.059131257236003876,0.10820543766021729,0.07113369554281235,0.03751219063997269,0.0654444694519043,0.0015048851491883397,287.10992431640625,286.4732971191406,2017-11-26
9990,8972,8222,7566,10716,8612,7177,8014,5038,25531,23379,62.00986099243164,50.54977798461914,37.78683090209961,25.374122619628906,34.58844757080078,5.435759544372559,1.1042497158050537,33.7296257019043,0.09006037563085556,8.632460594177246,7.913261890411377,0.11455198377370834,0.09118245542049408,0.07396522909402847,0.058905888348817825,0.13121826946735382,0.0829181894659996,0.04997588321566582,0.06919031590223312,0.0008723351638764143,293.034912109375,291.29827880859375,2019-04-22
10307,9326,8348,7723,10846,8254,7010,8302,5028,25022,23101,65.86402893066406,54.97788619995117,39.20610046386719,26.891965866088867,35.33041000366211,4.890972137451172,1.018235683441162,36.908199310302734,0.06599296629428864,8.462352752685547,7.820354461669922,0.12010149657726288,0.09790071099996567,0.07576781511306763,0.06162358447909355,0.1322994828224182,0.07364052534103394,0.04548784717917442,0.07472680509090424,0.0006336570368148386,291.7609558105469,290.4797058105469,2014-04-24
8529,7811,7054,6709,8025,8259,6864,7043,5027,21563,20316,45.63114547729492,37.22333908081055,25.061031341552734,17.586957931518555,19.047809600830078,5.103804111480713,0.9838278889656067,23.79001808166504,0.0662844330072403,7.306354999542236,6.8896074295043945,0.12867434322834015,0.10249464213848114,0.07489291578531265,0.06231353059411049,0.11029750853776932,0.11882961541414261,0.06796513497829437,0.07449183613061905,0.000984466401860118,282.68316650390625,281.9689025878906,2019-02-01
8358,7627,6818,6443,7336,6562,5955,6616,5007,19751,18773,43.51749038696289,34.860618591308594,22.2298526763916,14.876533508300781,14.740434646606445,2.4514362812042236,0.5051481127738953,18.860109329223633,0.017123037949204445,6.700784683227539,6.373936653137207,0.12874899804592133,0.10072173923254013,0.06970389187335968,0.05532602593302727,0.08956451714038849,0.059888601303100586,0.03661562502384186,0.06195901334285736,0.0002683791390154511,277.59002685546875,276.9792785644531,2016-01-24
8567,7751,6964,6441,8358,6957,5911,6702,5029,23874,22220,45.62376022338867,36.03114700317383,23.70584487915039,14.66572093963623,20.912437438964844,3.0310919284820557,0.4755500555038452,19.59986686706543,0.07038354873657227,8.078691482543945,7.525924205780029,0.1203780546784401,0.09283992648124695,0.06628048419952393,0.04863043501973152,0.11332478374242783,0.06604424864053726,0.030744150280952454,0.05743858590722084,0.0009786766022443771,288.83258056640625,287.8501892089844,2016-11-07
9981,8969,8202,7545,10304,8417,7091,7954,5035,25458,23336,61.89802932739258,50.51161193847656,37.552303314208984,25.16646385192871,32.09536361694336,5.142303943634033,1.0606279373168945,33.05817413330078,0.08296537399291992,8.608063697814941,7.898891448974609,0.11346226185560226,0.09040989726781845,0.07293839752674103,0.057972583919763565,0.12081988155841827,0.07783588767051697,0.0476309135556221,0.06728920340538025,0.0007972609018906951,292.8531188964844,291.1719970703125,2019-04-22
8497,7751,6884,6447,7296,6726,5863,6655,5020,22974,21421,45.38990783691406,36.56671905517578,23.073305130004883,14.9484224319458,14.511646270751953,2.7132890224456787,0.4572075605392456,19.345035552978516,0.049343835562467575,7.777911186218262,7.2588982582092285,0.14056925475597382,0.11058221012353897,0.07573132961988449,0.05816519632935524,0.09229253232479095,0.06938018649816513,0.03469008952379227,0.06652618944644928,0.0008039338863454759,286.48016357421875,285.4166259765625,2016-12-25
8779,7965,7311,6753,11189,7309,5947,7332,5028,24006,22214,48.07467269897461,38.621849060058594,27.73697280883789,17.74418830871582,38.335182189941406,3.556673526763916,0.4916623830795288,26.71183204650879,0.06777296960353851,8.12280559539795,7.523919105529785,0.11898650974035263,0.09335670620203018,0.07276470214128494,0.05519537627696991,0.19486835598945618,0.07270172983407974,0.02981746569275856,0.07342591136693954,0.0008816084591671824,289.1733093261719,287.83209228515625,2018-10-28
8429,7660,6795,6351,7668,6499,5818,6604,5029,22432,21033,44.07368850708008,35.00587844848633,21.76881980895996,13.815818786621094,16.697587966918945,2.3328635692596436,0.4291127622127533,18.562976837158203,0.07108417898416519,7.596774578094482,7.1292290687561035,0.1243748590350151,0.09648209810256958,0.06510727852582932,0.0490027479827404,0.09677227586507797,0.05437092483043671,0.029670054093003273,0.05817943066358566,0.0010518652852624655,285.0379638671875,284.21722412109375,2020-11-18
8757,7906,7118,6604,9761,6776,5865,6851,5026,24480,22491,47.65140151977539,37.738887786865234,25.349943161010742,16.188554763793945,29.40260887145996,2.7274010181427,0.447785884141922,21.139558792114258,0.06277371197938919,8.281216621398926,7.61649227142334,0.114048071205616,0.08821497857570648,0.06429433077573776,0.048691265285015106,0.1445256471633911,0.05391252413392067,0.026258068159222603,0.05618923529982567,0.0007892539142630994,290.38812255859375,288.6648864746094,2016-10-22
8553,7778,6844,6431,6553,6630,5953,6627,5013,22041,20760,46.0609245300293,36.876304626464844,22.557146072387695,14.763989448547363,9.8038330078125,2.558936595916748,0.5042704343795776,18.991268157958984,0.03192207217216492,7.466102600097656,7.037992477416992,0.13379603624343872,0.10461170226335526,0.06943987309932709,0.05388744920492172,0.05848162993788719,0.06138123199343681,0.03588730841875076,0.061268262565135956,0.0004895360907539725,283.98504638671875,283.36614990234375,2015-01-21
8258,7565,6814,6425,7895,6588,5806,6538,5029,21269,20127,42.177738189697266,34.00456619262695,22.15909194946289,14.677217483520508,18.24974822998047,2.489387035369873,0.42590856552124023,17.928571701049805,0.07139727473258972,7.208099842071533,6.826443672180176,0.12691450119018555,0.09991887211799622,0.07066386938095093,0.05551047995686531,0.11277393251657486,0.0618601031601429,0.0313975028693676,0.059912364929914474,0.0011296792654320598,281.8741149902344,281.3691101074219,2016-12-09
8920,8050,7180,6587,9163,6895,5816,6977,5018,24785,22948,49.56642532348633,39.494258880615234,26.00961685180664,15.967914581298828,25.63367462158203,2.9017436504364014,0.42114201188087463,22.51646614074707,0.04336751252412796,8.383147239685059,7.769221782684326,0.11534357815980911,0.08974436670541763,0.06414514780044556,0.0466964915394783,0.1224936991930008,0.05575919896364212,0.024010291323065758,0.05817199870944023,0.0005296329618431628,291.1627502441406,290.02691650390625,2020-10-17
10057,8997,7935,7204,9193,7426,6166,7711,5040,27011,24397,61.88909149169922,50.09266662597656,33.894813537597656,21.461973190307617,24.9862060546875,3.594869375228882,0.5823854804039001,29.87333106994629,0.09313580393791199,9.127076148986816,8.253478050231934,0.11526835709810257,0.09110690653324127,0.0668998658657074,0.05023758113384247,0.09557449817657471,0.05529781058430672,0.026577593758702278,0.06179405003786087,0.0009117483859881759,296.6596984863281,294.2525634765625,2014-08-14
9824,8834,7828,7157,8496,7358,6119,7555,5020,26839,24263,60.34811019897461,49.1114501953125,33.386077880859375,21.471742630004883,21.29631233215332,3.57202410697937,0.5713725686073303,28.786529541015625,0.04746413603425026,9.069594383239746,8.208694458007812,0.1257864534854889,0.09997206926345825,0.07374048233032227,0.05624406412243843,0.0911586731672287,0.0614851675927639,0.02917807176709175,0.06662196666002274,0.0005214975099079311,296.2442932128906,293.8674621582031,2019-09-29
8564,7748,6949,6440,8098,6918,5877,6691,5031,23855,22211,45.585391998291016,35.99184799194336,23.524799346923828,14.655532836914062,19.293235778808594,2.970688819885254,0.4578014016151428,19.47317123413086,0.07525134831666946,8.072340965270996,7.522916316986084,0.11683611571788788,0.09008575975894928,0.06389269977807999,0.04720650985836983,0.10155956447124481,0.06287644803524017,0.028750071302056313,0.05543486773967743,0.0010162447579205036,288.783447265625,287.8230285644531,2016-11-07
10323,9368,8389,7715,10992,9208,7469,8463,5028,25077,23133,66.06259155273438,55.511653900146484,39.68624496459961,26.812959671020508,36.21276092529297,6.32483434677124,1.2507559061050415,38.70769119262695,0.06599296629428864,8.480733871459961,7.831048965454102,0.1213596761226654,0.09958652406930923,0.07726619392633438,0.061899587512016296,0.13661228120326996,0.09593866765499115,0.05629100650548935,0.0789533257484436,0.0006383705767802894,291.8993225097656,290.5741882324219,2014-04-24
9663,8776,7981,7535,8412,7292,6279,7803,5039,25297,23415,58.74394226074219,48.71610641479492,35.4390983581543,25.408498764038086,20.931041717529297,3.496734857559204,0.6576420068740845,31.80034637451172,0.09354225546121597,8.5542573928833,7.925293445587158,0.11630035936832428,0.09417759627103806,0.07434942573308945,0.06322569400072098,0.08509904146194458,0.057165004312992096,0.03189966455101967,0.06990990787744522,0.0009726979769766331,292.4510498046875,291.4039001464844,2016-03-28
9083,8160,7291,6568,9821,7194,5902,7015,5040,26196,24144,51.170528411865234,40.546939849853516,27.09117317199707,15.63537311553955,29.418455123901367,3.3292653560638428,0.46137383580207825,22.739360809326172,0.09528157860040665,8.854703903198242,8.168925285339355,0.10787146538496017,0.08348611742258072,0.060527436435222626,0.04142602160573006,0.12736918032169342,0.05796473100781441,0.023830527439713478,0.05323560908436775,0.0010567811550572515,294.6778869628906,293.5245361328125,2020-10-01
10013,8982,8063,7293,11003,7494,6104,7668,5015,26845,23763,61.240474700927734,49.810874938964844,35.307559967041016,22.288637161254883,35.7078971862793,3.6894941329956055,0.5504744648933411,29.35296058654785,0.03480999544262886,9.071599006652832,8.041594505310059,0.11332657188177109,0.09001923352479935,0.06924381852149963,0.05183678865432739,0.1357070505619049,0.05638070032000542,0.02495761401951313,0.06031423807144165,0.00033909353078342974,296.2587890625,292.4205322265625,2018-08-09
10160,9239,8553,7871,11134,9072,7234,8258,5035,24702,22780,64.41375732421875,54.18069839477539,41.85123825073242,28.516294479370117,37.284393310546875,6.15516471862793,1.1381807327270508,36.62310791015625,0.08299245685338974,8.355408668518066,7.713076114654541,0.12165903300046921,0.09994430840015411,0.0837702602148056,0.06769052147865295,0.14462335407733917,0.09600689262151718,0.052671756595373154,0.07681494951248169,0.0008252019179053605,290.9525146484375,289.5279235839844,2016-04-13
10122,9132,8169,7418,9616,9495,7676,7970,5101,24866,22818,63.4828987121582,52.437015533447266,37.061195373535156,23.84593963623047,27.85753059387207,6.746785640716553,1.3537179231643677,33.14823532104492,0.2381289005279541,8.41021728515625,7.725775718688965,0.11604545265436172,0.09361573308706284,0.07179774343967438,0.05478287488222122,0.10458137094974518,0.10183996707201004,0.060628194361925125,0.06728914380073547,0.002288279589265585,291.3675842285156,289.6409606933594,2015-04-27
10664,9761,8975,8361,11463,9139,7243,8747,5081,27857,24880,68.83087158203125,59.23912811279297,45.574920654296875,32.49823760986328,38.24241256713867,6.090438365936279,1.1124835014343262,41.00412368774414,0.18720297515392303,9.409810066223145,8.414896011352539,0.12201616168022156,0.10256337374448776,0.08563105016946793,0.07240401208400726,0.13922853767871857,0.08916400372982025,0.048319604247808456,0.08071938157081604,0.0017449302831664681,298.68170166015625,295.63140869140625,2019-06-25
10184,9237,8455,7874,10362,8830,7330,8401,5027,23913,22086,64.93388366699219,54.348182678222656,40.83842849731445,28.64555549621582,32.705772399902344,5.8098368644714355,1.1912592649459839,38.36245346069336,0.06434285640716553,8.09172534942627,7.481141567230225,0.12480312585830688,0.10200440883636475,0.08317800611257553,0.0691906213760376,0.1290884166955948,0.09220601618289948,0.05609399452805519,0.08187797665596008,0.0006500114686787128,288.933349609375,287.44537353515625,2013-04-07
9580,8570,7671,6824,9361,6506,5728,7332,5047,26677,24209,56.55659103393555,45.14670944213867,31.124710083007812,17.92332649230957,26.224666595458984,2.2523927688598633,0.3669382929801941,25.934463500976562,0.11068962514400482,9.015453338623047,8.190648078918457,0.1101832389831543,0.0858851820230484,0.06425751000642776,0.04388083145022392,0.10491465032100677,0.036230552941560745,0.017513837665319443,0.05610202997922897,0.0011306965025141835,295.8516540527344,293.71197509765625,2016-09-04
10280,9405,8795,8150,11186,9344,7733,8403,5033,26686,24337,65.2478256225586,55.744083404541016,44.258827209472656,30.97648811340332,37.226139068603516,6.50137996673584,1.3785600662231445,37.87123107910156,0.07766322791576385,9.018461227416992,8.233426094055176,0.11733011156320572,0.09788619726896286,0.08433101326227188,0.06999807804822922,0.13746289908885956,0.09653068333864212,0.060731664299964905,0.0756201446056366,0.0007333087851293385,295.8735046386719,294.08026123046875,2017-05-02
10088,9205,8462,7670,10352,7944,6612,8084,5035,25363,23361,63.694210052490234,53.907535552978516,40.90195083618164,26.598217010498047,32.62689208984375,4.463558673858643,0.8237519264221191,34.76829528808594,0.08323787897825241,8.576314926147461,7.9072465896606445,0.12225517630577087,0.10103832185268402,0.08318541944026947,0.06415513157844543,0.12859860062599182,0.07073883712291718,0.038733355700969696,0.07410278171300888,0.0008409800939261913,292.6160583496094,291.2454528808594,2020-04-08
8491,7747,6946,6505,8023,7505,6411,6733,5032,23741,22168,44.9152717590332,36.19208526611328,23.628463745117188,15.410069465637207,18.93871307373047,3.9026498794555664,0.7409827709197998,20.077680587768555,0.0785018801689148,8.034242630004883,7.508545875549316,0.12842944264411926,0.10105863213539124,0.0715908631682396,0.05536703020334244,0.11121232062578201,0.09215576201677322,0.05190889164805412,0.0637548640370369,0.001177232014015317,288.4881591796875,287.6932373046875,2015-11-21
8517,7768,6883,6622,6632,6707,6204,6683,5066,19719,18809,45.41749572753906,36.60345458984375,22.940078735351562,16.667856216430664,10.2615327835083,2.669436454772949,0.634566068649292,19.569616317749023,0.16206149756908417,6.690090179443359,6.385968208312988,0.12058740109205246,0.09490643441677094,0.06456243246793747,0.05561352148652077,0.055956389755010605,0.05852791666984558,0.041281551122665405,0.05770502984523773,0.0022629357408732176,277.4976806640625,277.0981750488281,2015-02-06
9162,8426,7661,7504,7646,7495,6444,7756,5016,22228,20808,53.47060012817383,45.068031311035156,32.25461959838867,25.594419479370117,16.551883697509766,3.8815011978149414,0.7571513652801514,31.885042190551758,0.03909674286842346,7.528597831726074,7.0540337562561035,0.1301225870847702,0.10711196064949036,0.08319466561079025,0.07828614860773087,0.08272569626569748,0.07800476998090744,0.04514584317803383,0.08616478741168976,0.0005002247053198516,284.48992919921875,283.5162353515625,2014-02-19
10775,9718,8850,7978,11484,8013,6581,8457,5021,27080,24527,70.33939361572266,58.84044647216797,44.24658966064453,28.862218856811523,38.455997467041016,4.444375038146973,0.785978376865387,37.9141731262207,0.04853659123182297,9.15013599395752,8.296923637390137,0.1277356892824173,0.10435618460178375,0.0851571187376976,0.06586958467960358,0.1434178650379181,0.06664373725652695,0.03496971353888512,0.0764644593000412,0.00046448895591311157,296.825927734375,294.6250915527344,2014-07-29
9305,8348,7369,6740,9417,6998,5913,7163,5035,26599,24257,53.927024841308594,42.94738006591797,28.003787994384766,17.344865798950195,26.943618774414062,3.0308759212493896,0.4668551981449127,24.399736404418945,0.08331972360610962,8.989386558532715,8.206689834594727,0.11544464528560638,0.08978133648633957,0.06352807581424713,0.04666054993867874,0.11844808608293533,0.0535791851580143,0.02448337711393833,0.05800389125943184,0.0009385690209455788,295.662109375,293.8501892089844,2014-10-01
9642,8823,7930,7629,8699,8239,7121,7959,5188,20762,19700,58.92221450805664,49.693763732910156,35.09210205078125,26.55405616760254,22.862268447875977,4.978102684020996,1.0988366603851318,33.82059097290039,0.45411425828933716,7.038660526275635,6.683740139007568,0.1242251992225647,0.10230782628059387,0.07841013371944427,0.07035502791404724,0.09898944944143295,0.08667932450771332,0.05676037073135376,0.07918620854616165,0.005031088832765818,280.463623046875,280.00262451171875,2017-03-15
9621,8606,7875,6988,12630,7370,5977,7537,5016,27091,24514,57.73212432861328,46.13365936279297,33.88923263549805,19.76161766052246,46.41404342651367,3.585275650024414,0.4981822073459625,28.541593551635742,0.03796840459108353,9.153812408447266,8.29257869720459,0.11911210417747498,0.09294919669628143,0.07410674542188644,0.05124320462346077,0.19667287170886993,0.061089735478162766,0.025183402001857758,0.06539437174797058,0.00041241501457989216,296.8524169921875,294.587890625,2018-09-26
9309,8349,7360,6739,9404,6802,5826,7147,5035,26557,24247,53.97712707519531,42.960201263427734,27.897388458251953,17.334888458251953,26.864309310913086,2.733544111251831,0.4223703444004059,24.2192325592041,0.08331018686294556,8.975349426269531,8.203348159790039,0.1135716363787651,0.08826906979084015,0.062202148139476776,0.04583454877138138,0.1160755380988121,0.047495029866695404,0.021770749241113663,0.05658813938498497,0.0009224842651747167,295.5599365234375,293.8214111328125,2014-10-01
8403,7700,6915,6531,7986,7704,6502,6765,5030,21420,20242,44.156986236572266,35.87934875488281,23.444982528686523,15.806493759155273,18.8669490814209,4.249275207519531,0.7954942584037781,20.622514724731445,0.07398146390914917,7.258564472198486,6.864876747131348,0.13573631644248962,0.1076955795288086,0.07638408243656158,0.061067380011081696,0.1191033348441124,0.10785513371229172,0.05991065129637718,0.07040099799633026,0.0011966096935793757,282.29046630859375,281.73443603515625,2019-01-16
8553,7783,6853,6447,6685,6776,6064,6656,5013,22059,20776,46.0609245300293,36.94268035888672,22.6672420501709,14.929044723510742,10.637109756469727,2.788141965866089,0.5630049705505371,19.329803466796875,0.03192207217216492,7.472117900848389,7.043339252471924,0.13831648230552673,0.1083407774567604,0.07213634997606277,0.05633097141981125,0.06559619307518005,0.0691387727856636,0.04142097383737564,0.06446723639965057,0.0005060756229795516,284.03375244140625,283.41619873046875,2015-01-21
8352,7665,7067,6577,9563,7489,6284,6955,5024,20930,19835,43.262691497802734,35.222957611083984,25.171907424926758,16.19332504272461,28.6746768951416,3.8896596431732178,0.676369845867157,22.721586227416992,0.05885404348373413,7.09480619430542,6.728857040405273,0.1293638050556183,0.10285039991140366,0.07977177202701569,0.06086118891835213,0.176099956035614,0.09605802595615387,0.04955343157052994,0.07544935494661331,0.000926224805880338,280.9331970214844,280.4363708496094,2018-11-29
8405,7732,6882,6587,7043,6614,6130,6728,5025,20230,19121,44.16530990600586,36.290889739990234,23.036418914794922,16.37775421142578,12.903581619262695,2.5354411602020264,0.5982457995414734,20.185224533081055,0.06175309047102928,6.860866069793701,6.490238666534424,0.12951408326625824,0.10391555726528168,0.07158458232879639,0.060363829135894775,0.07770844548940659,0.06139081344008446,0.04298117384314537,0.06572696566581726,0.0009509034571237862,278.9618835449219,278.1236267089844,2014-01-18
